ID	lon	lat	centroid_day
612775	156.275	67.775	155.601598854973
613485	-134.225	67.725	142.316929375454
613486	-134.175	67.725	142.313343359229
617895	86.275	67.725	159.231697333207
617896	86.325	67.725	147.841968231726
617897	86.375	67.725	156.611651266634
618005	91.775	67.725	162.246314023197
618006	91.825	67.725	163.524113293296
618065	94.775	67.725	158.158215159564
618066	94.825	67.725	160.211152294294
618067	94.875	67.725	160.116439072123
618101	96.575	67.725	161.72062106722
618102	96.625	67.725	157.025526068603
618632	123.125	67.725	155.945202822047
619294	156.225	67.725	147.853129382865
620006	-134.175	67.675	142.312545231386
620007	-134.125	67.675	140.296907000484
624415	86.275	67.675	147.825980890451
624524	91.725	67.675	153.023626975931
624525	91.775	67.675	163.518354474244
624587	94.875	67.675	160.090055338696
624588	94.925	67.675	160.057422077338
624622	96.625	67.675	161.53603402839
624623	96.675	67.675	161.531586237085
625151	123.075	67.675	141.548172396253
625152	123.125	67.675	155.928509740625
625814	156.225	67.675	146.167557365282
626527	-134.125	67.625	142.309151572042
626528	-134.075	67.625	141.95217738072
630935	86.275	67.625	147.786683075526
631042	91.625	67.625	156.39915494513
631043	91.675	67.625	163.527898067541
631044	91.725	67.625	163.508990642507
